CatchAndDoNothing,CatchAndReturnNull,CatchLOC,CatchQuantity,CatchRecoverability,CatchSLOC,DummyCatch,ExceptionHandlingStrategy,FlowHandlingActions,FlowQuantity,IncompleteImplementation,Invoked Methods,LogAndThrow,OverCatch,ThrowKitchenSink,Try Quantity,5,TrySLOC
14.0,4.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,3.0,5.0,0,3.0,0
15.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,9.0,5.0,0,0.0,0
14.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,7.0,3.0,0,2.0,0
7.0,6.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,6.0,6.0,0,8.0,0
0.0,6.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,4.0,8.0,0,2.0,0
0.0,9.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,8.0,4.0,0,9.0,0
14.0,6.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,2.0,6.0,0,9.0,0
0.0,5.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,8.0,0,8.0,0
4.0,8.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,8.0,5.0,0,3.0,0
1.0,1.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,7.0,4.0,0,1.0,0
10.0,5.0,0,0,0,0,0,1.0,0,0.0,0.0,0.0,0.0,8.0,4.0,0,4.0,0
10.0,5.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,7.0,3.0,0,6.0,0
274.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,5.0,0.0,3.0,8.0,1,1.0,15
60.0,9.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,4.0,3.0,0,3.0,0
3.0,7.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,5.0,6.0,0,0.0,0
0.0,2.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,2.0,5.0,0,2.0,0
148.0,7.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,9.0,9.0,0,1.0,0
30.0,2.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,9.0,5.0,0,2.0,0
15.0,9.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,9.0,2.0,0,0.0,0
1.0,3.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,4.0,1.0,0,2.0,0
4.0,6.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,8.0,1.0,0,4.0,0
0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,0.0,1.0,0,6.0,0
5.0,6.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,4.0,2.0,0,0.0,0
269.0,4.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,4.0,4.0,0,9.0,0
0.0,9.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,4.0,6.0,0,0.0,0
42.0,5.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,3.0,7.0,0,5.0,0
306.0,5.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,3.0,7.0,0,7.0,0
0.0,9.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,2.0,1.0,0,3.0,0
28.0,2.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,6.0,7.0,0,1.0,0
3.0,0.0,0,0,0,0,0,1.0,0,0.0,0.0,0.0,0.0,5.0,9.0,0,7.0,0
14.0,6.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,1.0,5.0,0,0.0,0
152.0,6.0,134,2,2,6,2,0.0,2,2.0,0.0,8.0,0.0,8.0,1.0,2,7.0,20
1.0,1.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,4.0,0,5.0,0
12.0,2.0,0,0,0,0,0,7.0,0,0.0,0.0,0.0,6.0,4.0,2.0,0,5.0,0
0.0,1.0,1166,3,0,17,0,0.0,3,3.0,0.0,70.0,6.0,9.0,2.0,10,6.0,120
22.0,2.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,2.0,1.0,0,8.0,0
0.0,2.0,1139,8,7,34,5,0.0,8,6.0,0.0,14.0,6.0,6.0,6.0,6,8.0,49
14.0,8.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,2.0,2.0,0,2.0,0
64.0,5.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,4.0,0
69.0,4.0,973,7,5,25,3,0.0,7,4.0,0.0,36.0,0.0,1.0,1.0,4,7.0,84
6.0,8.0,428,3,2,9,3,0.0,3,3.0,0.0,13.0,6.0,6.0,6.0,3,5.0,38
1.0,9.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,4.0,0,9.0,0
2.0,9.0,633,4,3,15,1,0.0,4,4.0,0.0,16.0,0.0,0.0,3.0,4,0.0,51
307.0,8.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,6.0,0
28.0,5.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,6.0,7.0,0,5.0,0
3.0,6.0,451,4,0,15,2,0.0,4,3.0,0.0,42.0,6.0,2.0,9.0,3,9.0,61
0.0,8.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,6.0,5.0,0,6.0,0
104.0,3.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,4.0,2.0,0,1.0,0
13.0,2.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,4.0,4.0,0,2.0,0
2.0,5.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,6.0,2.0,0,4.0,0
320.0,8.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,7.0,8.0,0,3.0,0
4.0,8.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,5.0,2.0,0,1.0,0
309.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,0.0,9.0,0,7.0,0
14.0,1.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,4.0,0.0,0,0.0,0
0.0,7.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,4.0,5.0,0,4.0,0
0.0,2.0,581,5,1,19,1,0.0,5,4.0,0.0,91.0,1.0,7.0,9.0,4,3.0,153
30.0,2.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,9.0,0
33.0,2.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2.0,5.0,0,8.0,0
21.0,5.0,328,5,4,15,4,0.0,5,5.0,0.0,26.0,6.0,3.0,0.0,5,8.0,52
49.0,5.0,445,5,1,16,3,1.0,5,4.0,0.0,10.0,6.0,8.0,5.0,4,7.0,28
258.0,8.0,766,6,0,24,0,0.0,6,6.0,0.0,31.0,6.0,2.0,1.0,6,7.0,51
159.0,0.0,101,1,0,3,1,0.0,1,1.0,0.0,2.0,6.0,2.0,4.0,1,3.0,5
1.0,7.0,0,0,0,0,0,0.0,0,0.0,0.0,4.0,1.0,0.0,6.0,1,5.0,7
12.0,3.0,287,6,0,14,6,0.0,6,6.0,0.0,24.0,6.0,7.0,0.0,7,4.0,58
10.0,4.0,339,3,0,12,0,0.0,3,3.0,0.0,26.0,0.0,6.0,0.0,3,0.0,39
1.0,8.0,110,1,0,4,0,0.0,1,1.0,0.0,5.0,0.0,5.0,8.0,1,5.0,7
2.0,2.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,2.0,0.0,0,3.0,0
29.0,8.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,9.0,4.0,0,1.0,0
141.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,4.0,5.0,0,0.0,0
25.0,1.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,8.0,0,9.0,0
0.0,0.0,3411,14,2,66,9,0.0,14,14.0,0.0,116.0,0.0,6.0,1.0,14,4.0,193
2.0,6.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,3.0,0.0,0,4.0,0
69.0,9.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,9.0,2.0,0,3.0,0
150.0,0.0,84,1,0,3,1,0.0,1,1.0,0.0,179.0,6.0,9.0,4.0,8,9.0,276
3.0,8.0,266,5,0,10,5,0.0,5,5.0,0.0,10.0,0.0,3.0,2.0,5,8.0,34
0.0,0.0,46,1,0,2,1,0.0,1,1.0,0.0,99.0,1.0,7.0,0.0,5,3.0,171
12.0,1.0,1052,8,0,26,7,0.0,8,8.0,0.0,171.0,1.0,2.0,7.0,11,3.0,256
61.0,6.0,776,5,0,17,3,0.0,5,4.0,0.0,82.0,6.0,3.0,6.0,7,3.0,118
15.0,9.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,5.0,3.0,0,1.0,0
33.0,3.0,122,1,0,4,0,0.0,1,1.0,0.0,2.0,0.0,1.0,0.0,1,4.0,6
3.0,7.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,9.0,4.0,0,8.0,0
172.0,5.0,39,1,0,2,1,0.0,1,1.0,0.0,3.0,0.0,9.0,1.0,1,2.0,7
44.0,2.0,0,0,0,0,0,1.0,0,0.0,0.0,0.0,0.0,1.0,8.0,0,4.0,0
0.0,7.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,3.0,0.0,0,2.0,0
0.0,6.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,6.0,8.0,0,6.0,0
10.0,8.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,9.0,3.0,0,4.0,0
0.0,4.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0,6.0,0
0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,7.0,9.0,0,7.0,0
78.0,6.0,69,1,1,4,0,4.0,1,1.0,0.0,5.0,6.0,7.0,7.0,1,9.0,16
1.0,7.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2.0,2.0,0,0.0,0
14.0,1.0,724,6,0,16,5,0.0,6,6.0,0.0,118.0,0.0,1.0,7.0,10,2.0,226
15.0,3.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,1.0,5.0,0,3.0,0
12.0,7.0,128,2,2,6,2,0.0,2,2.0,0.0,124.0,6.0,3.0,0.0,8,7.0,105
48.0,5.0,183,2,0,6,2,0.0,2,2.0,0.0,7.0,0.0,8.0,4.0,3,3.0,15
15.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,9.0,9.0,0,0.0,0
62.0,4.0,160,1,0,4,0,0.0,1,1.0,0.0,6.0,0.0,6.0,6.0,1,7.0,10
14.0,6.0,0,0,0,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,8.0,0,7.0,0
28.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,7.0,0,2.0,0
2.0,9.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,9.0,2.0,0,5.0,0
47.0,1.0,66,1,0,2,1,0.0,1,1.0,0.0,2.0,6.0,2.0,4.0,1,1.0,6
14.0,7.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,9.0,8.0,0,0.0,0
1.0,2.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,5.0,2.0,0,1.0,0
21.0,8.0,51,1,0,2,1,0.0,1,1.0,0.0,2.0,1.0,1.0,7.0,1,7.0,6
28.0,7.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,1.0,1.0,0,0.0,0
14.0,3.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,4.0,9.0,0,7.0,0
10.0,9.0,0,0,0,0,0,1.0,0,0.0,0.0,0.0,6.0,7.0,1.0,0,3.0,0
302.0,5.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,3.0,9.0,0,2.0,0
33.0,0.0,377,6,0,15,6,0.0,6,6.0,0.0,15.0,1.0,4.0,9.0,6,0.0,40
3.0,9.0,167,2,0,5,2,0.0,2,2.0,0.0,6.0,6.0,8.0,2.0,3,2.0,16
6.0,4.0,126,2,0,4,2,0.0,2,2.0,0.0,4.0,1.0,9.0,0.0,2,3.0,12
44.0,7.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,6.0,3.0,0,0.0,0
4.0,6.0,0,0,0,0,0,1.0,0,0.0,0.0,0.0,0.0,7.0,2.0,0,4.0,0
104.0,7.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,6.0,8.0,0,7.0,0
9.0,3.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,9.0,9.0,0,2.0,0
2.0,4.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,1.0,9.0,0,0.0,0
25.0,2.0,911,5,0,18,1,0.0,5,5.0,0.0,83.0,6.0,9.0,9.0,5,8.0,150
25.0,7.0,472,3,0,12,0,0.0,3,3.0,0.0,37.0,0.0,0.0,8.0,3,9.0,42
175.0,8.0,0,0,0,0,0,0.0,0,0.0,0.0,5.0,0.0,6.0,2.0,1,7.0,8
44.0,3.0,1030,6,1,22,3,0.0,6,6.0,0.0,57.0,6.0,7.0,2.0,6,2.0,95
28.0,7.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,4.0,2.0,0,2.0,0
0.0,8.0,334,4,0,14,4,0.0,4,4.0,0.0,31.0,0.0,2.0,0.0,5,3.0,72
21.0,6.0,0,0,0,0,0,0.0,0,0.0,0.0,28.0,6.0,4.0,7.0,1,9.0,28
3.0,1.0,402,4,0,12,4,1.0,4,4.0,0.0,452.0,6.0,0.0,4.0,12,2.0,398
5.0,3.0,126,3,0,6,3,0.0,3,3.0,0.0,6.0,6.0,9.0,9.0,3,5.0,15
0.0,3.0,829,5,0,18,2,0.0,5,5.0,0.0,28.0,6.0,1.0,5.0,5,6.0,38
14.0,7.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,0,1.0,0
28.0,5.0,117,2,0,6,2,0.0,2,2.0,0.0,63.0,0.0,5.0,0.0,4,6.0,83
12.0,2.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,4.0,0.0,0,3.0,0
302.0,6.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,9.0,2.0,0,7.0,0
217.0,8.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,7.0,6.0,0,6.0,0
28.0,6.0,1290,30,0,60,30,0.0,30,30.0,0.0,60.0,0.0,0.0,9.0,30,2.0,158
10.0,9.0,0,0,0,0,0,0.0,0,0.0,0.0,1593.0,0.0,1.0,8.0,35,5.0,1905
3.0,8.0,162,3,0,6,3,0.0,3,3.0,0.0,6.0,0.0,5.0,2.0,3,7.0,18
45.0,4.0,162,2,1,6,2,0.0,2,2.0,0.0,29.0,6.0,8.0,0.0,3,1.0,57
0.0,4.0,162,2,1,6,2,0.0,2,2.0,0.0,443.0,6.0,8.0,2.0,24,5.0,560
180.0,7.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,0.0,0.0,0,5.0,0
271.0,0.0,0,0,0,0,0,2.0,0,0.0,0.0,16.0,6.0,6.0,8.0,2,1.0,19
268.0,1.0,0,0,0,0,0,3.0,0,0.0,0.0,0.0,1.0,1.0,3.0,0,4.0,0
147.0,6.0,202,3,0,9,3,0.0,3,3.0,0.0,66.0,0.0,7.0,7.0,7,9.0,109
33.0,2.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,3.0,4.0,0,3.0,0
21.0,4.0,65,1,0,2,1,1.0,1,1.0,0.0,2.0,6.0,1.0,3.0,1,8.0,6
36.0,6.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,2.0,0,0.0,0
277.0,3.0,0,0,0,0,0,0.0,0,0.0,0.0,10.0,1.0,2.0,2.0,1,4.0,10
10.0,2.0,0,0,0,0,0,0.0,0,0.0,0.0,3.0,1.0,2.0,1.0,1,3.0,6
268.0,7.0,129,1,0,5,1,0.0,1,1.0,0.0,4.0,6.0,3.0,5.0,1,9.0,8
12.0,2.0,1455,13,0,42,11,0.0,13,11.0,0.0,79.0,1.0,7.0,6.0,11,9.0,101
49.0,7.0,147,2,0,6,2,0.0,2,2.0,0.0,57.0,6.0,6.0,9.0,2,9.0,64
235.0,4.0,1723,15,0,45,14,0.0,15,15.0,0.0,134.0,0.0,3.0,3.0,17,4.0,221
5.0,8.0,487,6,0,18,5,0.0,6,6.0,0.0,54.0,1.0,9.0,9.0,8,9.0,89
1.0,7.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,8.0,1.0,0,0.0,0
50.0,8.0,822,5,0,20,0,0.0,5,5.0,0.0,52.0,0.0,9.0,8.0,5,5.0,80
147.0,7.0,287,2,0,6,2,0.0,2,2.0,0.0,12.0,1.0,5.0,8.0,2,5.0,17
1.0,7.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,8.0,0.0,0,9.0,0
1.0,3.0,248,1,0,8,1,0.0,1,1.0,0.0,10.0,0.0,2.0,7.0,1,1.0,19
32.0,9.0,171,1,0,4,0,0.0,1,1.0,0.0,44.0,0.0,5.0,6.0,4,6.0,64
0.0,9.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,5.0,8.0,0,5.0,0
1.0,9.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,3.0,9.0,0,2.0,0
12.0,3.0,94,1,0,2,1,0.0,1,1.0,0.0,3.0,1.0,0.0,6.0,1,3.0,6
14.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,6.0,1.0,0,5.0,0
41.0,6.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,1.0,9.0,0,2.0,0
256.0,8.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,8.0,0.0,0,5.0,0
306.0,4.0,89,1,0,3,1,1.0,1,1.0,0.0,2.0,1.0,3.0,2.0,1,9.0,11
50.0,1.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,9.0,0.0,0,7.0,0
14.0,7.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,6.0,6.0,0,4.0,0
12.0,3.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0
5.0,6.0,0,0,0,0,0,1.0,0,0.0,0.0,0.0,0.0,4.0,2.0,0,2.0,0
283.0,4.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,7.0,5.0,0,5.0,0
0.0,2.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,5.0,5.0,0,3.0,0
0.0,2.0,116,1,0,4,0,0.0,1,1.0,0.0,7.0,0.0,0.0,0.0,2,1.0,16
273.0,4.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,7.0,9.0,0,5.0,0
25.0,4.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,4.0,0.0,0,4.0,0
3.0,0.0,112,1,0,4,0,0.0,1,1.0,0.0,2.0,6.0,1.0,9.0,1,7.0,6
147.0,4.0,419,2,0,8,0,0.0,2,2.0,0.0,7.0,0.0,6.0,5.0,2,7.0,16
4.0,7.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,3.0,1.0,0,3.0,0
2.0,1.0,4892,37,0,110,36,0.0,37,37.0,0.0,155.0,6.0,8.0,5.0,37,8.0,241
26.0,3.0,112,1,0,4,0,0.0,1,1.0,0.0,8.0,6.0,5.0,2.0,1,5.0,13
48.0,3.0,188,2,0,6,2,0.0,2,2.0,0.0,4.0,0.0,7.0,2.0,2,1.0,10
3.0,9.0,123,1,0,3,1,0.0,1,1.0,0.0,5.0,0.0,0.0,9.0,1,4.0,7
45.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,0.0,5.0,0,4.0,0
292.0,9.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,0.0,9.0,0,6.0,0
10.0,2.0,88,2,0,4,2,0.0,2,2.0,0.0,4.0,1.0,8.0,6.0,2,8.0,14
14.0,8.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,0.0,0.0,0,1.0,0
153.0,7.0,0,0,0,0,0,2.0,0,0.0,0.0,0.0,0.0,3.0,7.0,0,9.0,0
0.0,5.0,66,1,0,3,1,0.0,1,1.0,0.0,3.0,1.0,3.0,7.0,1,6.0,6
20.0,8.0,225,2,0,7,1,0.0,2,2.0,0.0,12.0,6.0,6.0,5.0,2,6.0,21
1.0,4.0,605,5,0,16,4,0.0,5,5.0,0.0,34.0,1.0,5.0,3.0,5,4.0,54
44.0,9.0,0,0,0,0,0,1.0,0,0.0,0.0,0.0,6.0,3.0,5.0,0,1.0,0
16.0,8.0,0,0,0,0,0,2.0,0,0.0,0.0,108.0,1.0,8.0,6.0,3,5.0,150
273.0,5.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,9.0,2.0,0,8.0,0
277.0,7.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,5.0,7.0,0,5.0,0
6.0,9.0,320,5,0,15,5,0.0,5,5.0,0.0,276.0,1.0,7.0,5.0,8,7.0,362
22.0,5.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,9.0,0.0,0,1.0,0
0.0,5.0,0,0,0,0,0,9.0,0,0.0,0.0,0.0,6.0,5.0,4.0,0,0.0,0
28.0,8.0,2960,26,0,75,22,0.0,26,25.0,0.0,253.0,6.0,5.0,5.0,25,7.0,418
69.0,9.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,4.0,8.0,0,5.0,0
0.0,2.0,145,2,0,6,2,0.0,2,2.0,0.0,5.0,6.0,2.0,3.0,2,7.0,14
0.0,1.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2.0,4.0,0,6.0,0
6.0,6.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,2.0,1.0,0,1.0,0
209.0,7.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,9.0,4.0,0,9.0,0
1.0,6.0,239,2,2,6,2,1.0,2,2.0,0.0,38.0,6.0,8.0,3.0,4,4.0,58
22.0,1.0,878,10,3,30,10,0.0,10,10.0,0.0,42.0,0.0,0.0,0.0,10,7.0,61
146.0,3.0,200,4,0,12,4,0.0,4,4.0,0.0,4.0,6.0,1.0,3.0,4,2.0,20
25.0,2.0,47,1,0,2,1,1.0,1,1.0,0.0,2.0,6.0,0.0,3.0,1,9.0,7
0.0,9.0,287,4,0,9,4,0.0,4,4.0,0.0,9.0,0.0,8.0,2.0,4,3.0,22
9.0,1.0,339,3,0,12,0,0.0,3,3.0,0.0,28.0,1.0,3.0,9.0,3,3.0,48
20.0,3.0,318,3,0,12,0,0.0,3,3.0,0.0,26.0,6.0,5.0,9.0,3,1.0,43
28.0,8.0,47,1,0,2,1,0.0,1,1.0,0.0,2.0,0.0,3.0,7.0,1,6.0,7
0.0,7.0,1717,12,1,40,10,0.0,12,9.0,0.0,62.0,0.0,2.0,7.0,9,9.0,95
0.0,4.0,0,0,0,0,0,5.0,0,0.0,0.0,0.0,0.0,3.0,7.0,0,8.0,0
306.0,1.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,6.0,9.0,0,9.0,0
310.0,8.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,6.0,0,0.0,0
11.0,7.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2.0,7.0,0,3.0,0
45.0,1.0,202,3,0,8,3,0.0,3,3.0,0.0,17.0,1.0,5.0,1.0,4,6.0,56
52.0,1.0,87,1,0,3,1,2.0,1,1.0,0.0,2.0,6.0,1.0,0.0,1,6.0,5
36.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,8.0,9.0,0,9.0,0
5.0,3.0,87,1,0,3,1,0.0,1,1.0,0.0,2.0,6.0,9.0,9.0,1,4.0,5
64.0,7.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,3.0,3.0,0,8.0,0
48.0,6.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,5.0,6.0,0,6.0,0
3.0,3.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,6.0,4.0,0,2.0,0
7.0,6.0,87,1,0,3,1,0.0,1,1.0,0.0,2.0,6.0,5.0,3.0,1,2.0,5
12.0,7.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,6.0,8.0,0,9.0,0
3.0,7.0,0,0,0,0,0,0.0,0,0.0,0.0,6.0,0.0,8.0,4.0,1,5.0,13
49.0,7.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,7.0,2.0,0,7.0,0
0.0,5.0,981,6,0,18,6,0.0,6,6.0,0.0,47.0,6.0,4.0,7.0,7,7.0,78
0.0,1.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,7.0,7.0,0,6.0,0
147.0,1.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,6.0,6.0,0,8.0,0
187.0,5.0,0,0,0,0,0,4.0,0,0.0,0.0,0.0,6.0,9.0,1.0,0,5.0,0
0.0,8.0,0,0,0,0,0,0.0,0,0.0,0.0,407.0,0.0,4.0,4.0,7,0.0,448
3.0,2.0,51,1,0,3,1,0.0,1,1.0,0.0,1195.0,1.0,3.0,6.0,23,5.0,1305
145.0,9.0,83,1,0,2,1,0.0,1,1.0,0.0,2.0,6.0,1.0,5.0,1,7.0,5
13.0,2.0,4769,6,1,72,1,0.0,6,6.0,0.0,119.0,0.0,7.0,0.0,6,7.0,124
5.0,1.0,141,1,1,3,1,0.0,1,1.0,0.0,3.0,0.0,8.0,2.0,1,4.0,6
14.0,8.0,990,3,0,20,2,0.0,3,3.0,0.0,24.0,0.0,7.0,4.0,3,3.0,36
149.0,6.0,52,1,0,3,1,0.0,1,1.0,0.0,73.0,0.0,7.0,9.0,2,7.0,78
47.0,7.0,136,2,2,6,2,0.0,2,2.0,0.0,20.0,0.0,0.0,8.0,2,3.0,29
0.0,0.0,111,1,0,3,1,0.0,1,1.0,0.0,5.0,6.0,3.0,1.0,1,7.0,7
1.0,9.0,61,1,0,3,1,0.0,1,1.0,0.0,4.0,6.0,1.0,6.0,1,7.0,6
0.0,8.0,1169,8,0,33,7,0.0,8,8.0,0.0,55.0,6.0,6.0,9.0,10,1.0,96
5.0,3.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,6.0,0.0,6.0,0,1.0,0
147.0,0.0,141,1,1,3,1,3.0,1,1.0,0.0,3.0,0.0,4.0,4.0,1,4.0,6
170.0,7.0,239,2,2,6,2,0.0,2,2.0,0.0,7.0,6.0,4.0,9.0,2,5.0,18
17.0,6.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,3.0,2.0,0,7.0,0
44.0,9.0,143,1,0,4,0,0.0,1,1.0,0.0,73.0,1.0,6.0,4.0,7,9.0,90
187.0,2.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,1.0,8.0,4.0,0,7.0,0
311.0,1.0,72,1,1,3,1,0.0,1,1.0,0.0,10.0,6.0,5.0,3.0,1,2.0,11
0.0,8.0,5418,5,0,70,0,0.0,5,5.0,0.0,399.0,0.0,3.0,3.0,7,6.0,360
